file_name,transcript
data/18_ec37efb2391111edb71e0603bdd00153.wav,"Our colleague from Salaka is showing a true lamentation, we need to come to her aid, we need to speak in solidarity of what she is saying, and that for me should be the part of this contribution. Agriculture"
data/19_4d0a6bb4391011edb71e0603bdd00153.wav,"The attorney general in ministry of justice plays a very important role in this country when it comes to the rule of law. Mr speaker, the attorney general's department is a government adviser, they render a lot of services to"
data/20_45953918391011ed9c490603bdd00153.wav,"speaker.Mr speaker as i mentioned that the ministry is in the process of automation.When that is done we will be able to track all the process,form the to"
data/21_f8affb80391211ed82750603bdd00153.wav,"Our mother, a sister who the Lord has called. Mr. Speaker, before she came into politics "
data/22_f79a7eba391111edb71e0603bdd00153.wav,"Yes, honourable deputy minister. Thank you Mr speaker, Mr speaker from the minister's answer"
data/23_42837306391111ed8d4a0603bdd00153.wav,30 per cent admittedly [inaudible] impact of it. Mr Speaker the Mills administration 2009 to 24 grew our harvestor by 269 per cent. [mumrring]  The [inaudible] administration grew harvest
data/24_3312f86e391211ed8b5f0603bdd00153.wav,Comments and talks in the public space about the farther the Auditor Generals report and the [inaudible] or the value of it is an indication of the level of corrupt
data/25_6dbb30d0391211ed82750603bdd00153.wav,"Mr Speaker, Mr Speaker I want this House to adopt."
data/26_c04e472a391111ed8b5f0603bdd00153.wav,"...ment and vision, integrity and courage that through the labours of government this land and people may be well and truly served. And that good purposes for the common human live be realized in our midst."
data/27_86d53b80391011edb71e0603bdd00153.wav,"For the settlement of outstanding arrears. Mr Speaker, this amount was supposed to be given to the Electoral Commission in 2019, it was not."
data/28_dce7710a391011ed927b0603bdd00153.wav,Lot 2 is a hundred and six kilometres. Notification of award was issued to the successful bidders for Lot 1and 2 on 7 June 2021. Mr speaker the project 
data/29_f30f7610391211ed82750603bdd00153.wav,Give the career development opportunity to them in [Inaudible] .But she actually did all in her means to polish and mould them to their various job [Inaudible].
data/30_79d82956391011ed82750603bdd00153.wav,"Be that as it may, and shall not be taken any steps to overrule the decision of the deputy Speaker to dismiss the motion as moved by the Honourable ranking member of the [inaudible] committee"
data/31_43200b2a391211ed8d4a0603bdd00153.wav,"That in the interim, officially we are informing you that we ate coming back at  1:30. Yes leader, Speaker I, I speak in support of my colleague's suggestion also corroborating what he said, but also to emphasize that we also"
data/32_a43f80ac391211ed82750603bdd00153.wav,"away.That's the take away, so mr speaker we should be supportive of this to ensure that the right thing is done .Mr speaker thank you very much.Very well,so honourable "
data/33_1fbe097a391211edb71e0603bdd00153.wav,"[Inaudible] and devastating for us to miss out on this year's tournament slated for Qatar. Secondly, Mr Speaker, it is evident and has almost become [Inaudible]"
data/34_c7247ba0391111edb71e0603bdd00153.wav,Entanglement of President [inaudible] a major farm road from Salagai through Gujai to Fonfonso is being constructed at the cost of more than 200 million dollars.
data/35_e4ff326a391011ed82750603bdd00153.wav,"Right, Honorable Speaker. On 30 February 2022, the worst shooting incident at (inaudible) "
data/36_0370ce9c391211ed8b5f0603bdd00153.wav,Is not too far. In fact he himself said at the Tuesday or Wednesday the ( inaudible) committee it was decided it was Wednesday so that people could be maybe get better informed about the Minister is coming here and again 
data/37_2a138396391211ed8b5f0603bdd00153.wav,"Can we move to the? Speaker, yeah the Chairman. Speaker di now, di shu, shu Mr Chairman is here."
data/38_46da75da391111ed8d4a0603bdd00153.wav,"The government is saying that they want to introduce a new program, that will bring one million jobs to the youths of Ghana."
data/39_bdcc7412391211ed82750603bdd00153.wav,"As far as LI 2204 amendment is concerned. Mr. Minister, I first and foremost am a member of parliament before anything else and I must respect parliament authority "
data/40_1d801f86391211ed8b5f0603bdd00153.wav,Mr speaker Mr speaker the demonstrate strength the demonstrate strength is amarious especially 
data/41_1220cb14391111ed8d4a0603bdd00153.wav,"Located an amount of 200, 929 million Ghana Cedis for COVID-19 vaccine. Mr Speaker it's suprise you that so far. Only 126 million Ghana Cedis has been made available for the purposes of buying vaccine. 126 million"
data/42_8358576c391011ed82750603bdd00153.wav,"You are still honorable members when you leave this forum, and so wherever you are you have to conduct yourself honourably, it is not only our senior citizens."
data/43_d10d4650391211ed927b0603bdd00153.wav,And a certain [inaudible]official. Why haven't you reported the issue official to his bosses. You have not done so. You have not said you've done so[inaudible]. Mr speaker he made the statement. Mr speaker a precedence a bad precedence
data/44_e8286bc8391011ed927b0603bdd00153.wav,"Permission ask someone to even ask the question. So I really don't know. Anyway let me hear from majority reaction. My, where, am, I may start within is that, so that we wouldn't worry"
data/45_0bb41a8e391011ed9c490603bdd00153.wav,"Institutions to management of Ghana Education Service. Management of Ghana Education Service took up the matter, with endorsement from GS council engaged the fair wages [inaudible] commission and for that matter the Ministry of Finance"
data/46_7a50e166391011ed9c490603bdd00153.wav,They will lie to [Inaudible]  and he partnered with some foreign business entity Meciers CW Alexander and company. That is amazing. [inaudible] 17 and I'm sure alot of people were doing
data/47_45cdcb56391111ed8d4a0603bdd00153.wav,"Of $218,000,000, we asked on this platform, we asked in this House that they should give us the details, they said no, they will give it in the [Inaudible] "
data/48_691abf06391111edb71e0603bdd00153.wav,"Page 7, page 8"
data/49_dcfd1694391111edb71e0603bdd00153.wav,"Sir, look at[inaudible], look at [inaudible] constituency, look at [inaudible] calabar and of course look at [inaudible] and the Centra and we still have a lot of "
data/50_073ad4f6391111ed927b0603bdd00153.wav,"And she was to respond to you but when you say [inaudible] you are messing up the whole question. Anyway minister, minister "
data/51_810b2a16391011ed82750603bdd00153.wav,I have also checked that of the Honourable Zanetor Agyeman-Rawlings so
data/52_660cef5e391211ed8d4a0603bdd00153.wav,It wasn't for nothing that the United States declared 18th of July as a special day to celebrate a wonderful leader like Nelson Mandela. What are we learning for him? We are learning from him the fact that he's forgiven. We are learning from him the fact that he fought for social injustice.
data/53_7fd996aa391011ed8b5f0603bdd00153.wav,"Then the [Inaudible] as well as our [Inaudible] consuls in Hungary, Romania, Poland, Slovakia in the role they played to evacuate our [Inaudible], thank you"
data/54_364e2ed6391211ed82750603bdd00153.wav,"Team to commuters under COCOBOD funding. Work commenced on 24th June, 2016, and was expected to be completed on 27th February, 2018. The COCOBOD audit team in July "
data/55_55e5fc74391211ed82750603bdd00153.wav,"This year that we are monitoring, that is why the last sentence of my answer indicated that Ghana highway authority, the agency under whose jurisdiction this project falls "
data/56_f611883c391011ed82750603bdd00153.wav,[inaudible] repair the damage and extend the pipe network to unserved areas in the community. It must be emphasized that the community Water and Sanitation Agency will go through the necessary transition arrangement and take over the management of our water system
data/57_e1bcf2a8391111edb71e0603bdd00153.wav,"Those [inaudible] that people in China and you come to make propaganda with it that even cassava is a product of China. It is not cassava, it is industrial starch, it is industrial starch so you should not. You should"
data/58_1f0f81d0391111ed927b0603bdd00153.wav,"They're, they're showing concern and we need to address such matters. So that Speaker and members can have resources to work in our constituencies. Yes, why is the government"
data/59_edaafbb0391011ed82750603bdd00153.wav,"This question and you should not importing a strenuous material into this question. Hon. minister on behalf of the House, I will like to thank you for attending the."
data/60_7be37334391211ed8d4a0603bdd00153.wav,Noise
data/61_77d71dba391011ed9c490603bdd00153.wav,"But I believe that such a great personality, that statued help to start this political system that we run should be celebrated, and I believe we can go. "
data/62_a4ffabe8391211ed8d4a0603bdd00153.wav,"Other laws in the constitution, so all that those, these amendment to the bill is seeking to do is to saywherever local government authority are permitted to charge this rate."
data/63_b95a3fa6391011ed8b5f0603bdd00153.wav,It means you have to earmark. So let's all think too deep I recall when we were hyping up the public utilities regulatory commission (PURC). I at the time I said
data/64_53b62d7c391011ed8b5f0603bdd00153.wav,"God being so good, as at even yesterday 22 of the students has been discharged, treated and discharged. As of this morning we still have 16 students who"
data/65_428ce78e391011edb71e0603bdd00153.wav,"(Inauduible) Roman number 1, roman number 2 is not ready, so we'll do roman number 1 and."
data/66_545286ae391011ed9c490603bdd00153.wav,Old improved the quality of smoked fish for both domestic consumption and export. Fish processing materials such as wire mesh and aluminium bases are also being provided so women 
data/67_2fa4282e391211ed8b5f0603bdd00153.wav,"I will come to the conclusion [Inaudible] of the committee's recommendation. Mr Speaker, the committee after a thorough examination of the report recommends to the House to adopt "
data/68_546c0460391211ed82750603bdd00153.wav,A short while ago. That once you terminate a contract you are compelled to restart the procurement process and at times 
data/69_e5333222391011ed82750603bdd00153.wav,"In 1230 and 1ZZ, involving number, 46497 general corper Samson koku leader "
data/70_0a7c9cf4391011ed9c490603bdd00153.wav,"Unconvincing to the community and you’ll not get the numbers as a boarding facility to where it changes from your community based school to a boarding school and that has been the approach of the government, no [inaudible] or whatsoever has been made to abandon .."
data/71_25d4e7a2391211ed8b5f0603bdd00153.wav,"[Inaudible] Mr Speaker, they brought a bill here, have you been reading the present state of the Nation address? If you've read it, [Inaudible]"
data/72_6e4d99ea391011ed9c490603bdd00153.wav,"The memory of this political colossus Mr speaker is in order. Mr speaker, it is said"
data/73_bc0137c8391011ed82750603bdd00153.wav,"It is an undeniable fact, that the uncontrolled perforation of small arms and light weapons into the country result in untold human suffering, thus undermining development and socio-economic"
data/74_c893b400391211ed82750603bdd00153.wav,"Was ready and we also do know that Ghana [inaudible] authorities where the project financeers. And so we want to know, what is occasioning the o, o, of what is the nature"
data/75_9872cefc391011ed8b5f0603bdd00153.wav,"I think it gives more, it throws more light onto the issue at stake but I want to find out from the Honorable Minister where ever the Ministry of Foreign."
data/76_93f9626e391011edb71e0603bdd00153.wav,"Was 1.1 billion Ghana Cedis, this year the Ministry projects to increase farmer participation in the planting for food and [inaudible] programme."
data/77_6480d740391211ed8b5f0603bdd00153.wav,"This institution so that they can work together for uniformity. Speaker, let me just conclude on the note that,for the fact that the standard authority is going to be decentralized, for me, it's a game changer."
data/78_45301e42391111ed8d4a0603bdd00153.wav,"To the major characteristic of the financial management of this country, this is the most [Inaudible] transparent and the most and fair"
data/79_94a15cf6391211ed82750603bdd00153.wav,"Mr Speaker the Deputy Minister for Finance himself is a Minister. He's a member of parliament, how much was paid in your MD common fund account, in your Visa common fund account? It's okay, the man deferred Mr Speaker [inaudible] only 60 percent "
data/80_7befcb84391211ed8b5f0603bdd00153.wav,When the auditor is exiting he calls you to say that i still have fees outstanding .You say i will provide.The auditor now writes back to you to say that though that you did not provide i want to incorporate them in my report and make my conclusion in the ma
data/81_9e54caaa391011edb71e0603bdd00153.wav,"That you approve of the allocation,  ministry of Agriculture. I thank you very much Mr speaker. Other conclusion of the debate. requesting all in favour of the motion say Aye. Aye! All against say no. No. The ""ayes"" have it"
data/82_7f98be44391211ed8d4a0603bdd00153.wav,"And no taxation shall be imposed other than by the authority of parliament. So we can still leave it there. But I will think that everywhere it should be, it should okay so that is fine but let's deal with the one"
data/83_ccf7d2ca391111edb71e0603bdd00153.wav,"to resolve the global economic impact on our country and resolve the issues of {inaudible} but let the fact also be cleared mr speaker that all the economic indicators which prevail today,mr speaker without the pandemic "
data/84_5b938aec391211ed82750603bdd00153.wav,"Mr. Speaker, the (inaudible)Road measuring 8km "
data/85_6d4d27a2391211ed82750603bdd00153.wav,"And as you rightly said, I am the vice chair and I have his permission to proceed with your leave. Very well."
data/86_1d63477c391111ed82750603bdd00153.wav,"Very well, honourable members, let's turn to "
data/87_8b42892a391011ed9c490603bdd00153.wav,"Of colonial administration. Mr. Speaker at the height, at the pith of this statement, is sad to relate the rather unrecognized role of "
data/88_b93f928a391211ed927b0603bdd00153.wav,Members can have problems of how the solve the process and comment on it but to accuse a ruling party or Mr president in that process is totally unfair because we make the laws here
data/89_a8d5542a391211ed8d4a0603bdd00153.wav,Yes honourable members we thank you
data/90_3cc34d60391111ed927b0603bdd00153.wav,"- is in the account. I only hope and pray that that money will be kept secured, as it has to be kept secured; and whenever that obligation is due, we use the same money to service it. Thank you Mr. Speaker.- Thank you very much.  Yes, honourable member for Trogbo"
data/91_be411d5a391011ed82750603bdd00153.wav,"Who were reported to be providing locally manufactured guns to armed robbers, my honourable speaker, I must also indicate the National Commission of Small Arms and Light Weapons has been embarking on public education"
data/92_30f27faa391211ed8b5f0603bdd00153.wav,Source procurement without approval from the Public Procurement Authority. The committee noted that the management has since applied for retrospective approval of the [Inaudible] source procurement.
data/93_55fb25a4391211ed8b5f0603bdd00153.wav,"The Weight and Measurement Act 1575. The weight...eh, the....eh...emm...And I will listen. LI664LI1541 and all the various laws and legisla"
data/94_b6d74fde391111edb71e0603bdd00153.wav,I hope he will easily attend to your concerns and then we see how we can intensify agricultural protection amongst our area. It is one surest way of dealing with unemployment. It is one surest way 
data/95_4567e94a391011edb71e0603bdd00153.wav,"This is the one you said was not yes[inaudible] report on the committee on constitutional, legal and parliamentary affairs on the annual of the right of information"
data/96_55239ab4391011ed9c490603bdd00153.wav,The member the adjoining constituency is asking you whether you come to his constituency to offer support for the women thank you Mr speaker definitely I will do that thank you
data/97_317bb0a4391211ed8d4a0603bdd00153.wav,"With your [inaudible] and related with your commu, community. To, to answer the questions. Yes Speaker very well, so honourable Deputy Minister you may take the rightful seat."
data/98_7d80b512391211ed82750603bdd00153.wav,"Finally admitted and there are steps to be taken. It will require money and government is saying that the situation, the situation they said that we need another source of funding, we need to generate revenue "
data/99_d3707f54391011ed82750603bdd00153.wav,"Mr. speaker the residents who are working this program line want to know, what happed to those victims , victims "
data/100_0be2a90c391111ed82750603bdd00153.wav,"Women and girls who should be in school, so we are acutely aware of this and whatever we'll do to elevate their suffering will be done. Thank you Mr. Speaker. Thank you Mr. Speaker."
data/101_c64e03be391011edb71e0603bdd00153.wav,[inaudible]
data/102_0f4df524391111ed927b0603bdd00153.wav,"Thank you, Right Honourable Speaker, I filed a question on the 10th of July, 2021. It was advertised, but the Minister never came to"
data/103_796e0e98391211ed8b5f0603bdd00153.wav,"The police and all of that, so to say that it appears that people are are are are taking monies they do not deserve for me is is is clearly a low point on the kind of work we do"
data/104_d218d2e6391011ed927b0603bdd00153.wav,"That is, or was suppose to last for one year, one calendar year from December 2018 to December 2019. So, without that, he has"
data/105_fcc53954390f11ed9c490603bdd00153.wav,"Three, the state of imblock schools have been shafted by period have been administration giving the gudience imfastructed news of secondary school, educating in the country thank you. Yes honourable minister."
data/106_9089a238391011ed82750603bdd00153.wav,"Student loans, student not students so they shouldn't be plural, the 's' should be delated, student loans. Thank you Mr Speaker"
data/107_bd362748391011ed8b5f0603bdd00153.wav,"Avoid that. Now I see that the committee have done some work Mr. Speaker, on the objects of the authority. You’ve improved it. But when you come to, minister, when you come to page 3"
data/108_4d918a68391011ed9c490603bdd00153.wav,"Any idea in term of specificity, as in when the project can be completed [Inaudible]"
data/109_6b358d56391211ed8d4a0603bdd00153.wav,That we remind ourselves that when it becomes necessary and the only option left to contribute to changing our world for the better is to be rebellious. 
data/110_f6fabba2390f11ed9c490603bdd00153.wav,And finally paid number 24
data/111_dc04aafe391111ed8b5f0603bdd00153.wav,They also need to correct an impression my colleague created. Specific to the unwanted stock report and will respond to it. Respect my colleague.
data/112_c7bf3578391111edb71e0603bdd00153.wav,"1993 to date, Mr Speaker from 1993 to date. Under the 4th republican despensation the worst Agricultural growth in our country happened from 2013 to 2017 that is a fact. Honourable Minister can it hold"
data/113_0789d5f6391111ed8d4a0603bdd00153.wav," In it where in respect of the financial area, it is common that the amount of monies appropriated by the Appropriation Act for any purpose is insufficient. That is why you would have referred some matters to committees and other issues. So probably, within that context"
data/114_e4d06764391011ed8d4a0603bdd00153.wav,And other members.Mr Speaker this is a committee of the house.And the questions members are asking the report of the business committee is like the report of any other committee and we
data/115_734bb7ec391011ed82750603bdd00153.wav,The careful grilling of the produces as referred to [inaudible] will provide a clear perspective on the effect of secondary motions. Once a motion is tabled as secondary 
data/116_dbcfd46e391111ed8b5f0603bdd00153.wav,"We've given you the [Inaudible] to come and account, if you can account, account, thank you, Mr Speaker. Yes, Majority Chief Whip Speaker "
data/117_10a9ff80391111ed82750603bdd00153.wav,"Then additionally, because of the COVID, what happens was that the water was used and new payment was made to anybody . Their legit company of Ghana cut"
data/118_3f21ba98391011ed9c490603bdd00153.wav,Separate question if you want the minister to come and give elaborate erh responds to e blog and whatever it is [inaudible] so Mr speaker let me limit myself to this
data/119_eb703e3c391011ed8d4a0603bdd00153.wav,Speak to your ranking member before bringing this matter the ranking member on the Privileges Committee before bringing matter on the floor of the House.The thing is that I've never called for hearing by zoom.I know that one of us are giving.An interview to the.
data/120_d8b3c098391011ed8b5f0603bdd00153.wav,For its ultimate passage Mr Speaker thank you very much. Hon. member before I put the question I I understand the Chairman will like to . Chairman let's hear you.
data/121_896c522a391011ed82750603bdd00153.wav,"[Inaudible] the other, and that there is a statement [Inaudible] was used. I believe that there is something that needs to be done on that record to make it a record of which we can use to "
data/122_5d652934391211ed8d4a0603bdd00153.wav,Very well. So let me invite honourable member for North Tongu who is also making a 
data/123_3d2bc08a391011ed9c490603bdd00153.wav,"And lay a proper foundation. Mr speaker for the avoidance of doubt I'm saying that, yes it also means asking"
data/124_512ec940391211ed927b0603bdd00153.wav,For transport. He’s been summoned by neighbours of parliament to respond to questions pertaining to his sector. Mr. Speaker this phrase of “oh the minister is invited to perform”. 
data/125_6221f8d0391211ed8d4a0603bdd00153.wav,Here is an extremely popular leader who could have become a live President of South Africa. But instead chose to voluntary step down after just 1 term to pave way for others. In doing so he became more laughed and even
data/126_5815e7fc391211ed8d4a0603bdd00153.wav,And I also want to commend the ministry for foreign affairs working collaboratively with the gender to at least thinking about systems of trying to export them back to
data/127_36ae754e391111ed927b0603bdd00153.wav,"I have heard of 469 000 and it was used as payment of compensation and commitment to [inaudible]. My question is, his organisation this one is AU mining. So if an"
data/128_97d04338391211ed8d4a0603bdd00153.wav,"Catered by levy charge and all those things. You are excluding them from, yes, from 2, 1. I don't know why we would want to do that, so I respectly think we should leave it as it is."
data/129_791de27e391211ed82750603bdd00153.wav,I will reiterate my call and hope that the business committee will find it important for this house to be briefed on the state of media in Ghana by the National Media Commission and the role that they are playing to 
data/130_bb349b54391111edb71e0603bdd00153.wav,"What will have been produced must be accessible. Accessibility is very key when we are talking about food security because when people don't have access to sufficient food when they don't have access to safe food when they don't have access to nutritious food, you "
data/131_644bb15a391211ed8b5f0603bdd00153.wav,"Again, if you read the bill, there are sections that anticipates a possible conflict between an institution [Inaudible] authority, and the bill have made provision that where there is such conflict, they should be a synergy "
data/132_af0c2cba391211ed8d4a0603bdd00153.wav,E of page 5. Original order paper.  Presentation of papers. Very well. 
data/133_79796952391011ed9c490603bdd00153.wav,I mean eulogising the chief and main financier. The record would show that when somebody was even unable to pay his travel expenses to come to the [inaudible]
data/134_b0db9546391011ed927b0603bdd00153.wav,"Justice Dr. Yaw Ofori. It's Dr. Justice Yaw Ofori. The arrangement of the name. Honourable,  will you come again. It's been written as Justice Dr. Yaw Ofori"
data/135_c4e8af32391111edb71e0603bdd00153.wav,"Reading what is here, as a result the government will strengthen agro processing capability in the  rice, poultry, cassava, sugar and tomato sub-sectors as a means to reversing the "
data/136_81a6645c391211ed8d4a0603bdd00153.wav,currently the monetary and evaluation of exceptions must been have granted adequate and i think there is a clear intention here to correct that that is why we see D.So we will do the
data/137_9ef99ff6391211ed8d4a0603bdd00153.wav,"In-in any other, in any other way. That's the-that's the [Inaudible] Mr Speaker. Honorable members there is a proposed amendment.Yes Honorable member for other [Inaudible]. Right Honorable Speaker should create"
data/138_cebb284a391211ed82750603bdd00153.wav,"By the Ghana ports and harbour authority which was initiated by the Tema traditional council, facilitated by the then member of Parliament and former deputy minister for transport Hon. Titus Glover "
data/139_da5fcd28391111edb71e0603bdd00153.wav,"It will add or It will be added to the production cost and for that matter the same the same price. So if i invest so much in [inaudible] i would want to make profit out of it and in so doing, I would have to ensure  that i  increase"
data/140_247a307e391211edb71e0603bdd00153.wav,"If we go on statistics, Ghana stands tall ahead of Nigeria, and I believe that right on this, we should all come together to "
data/141_7036d860391111edb71e0603bdd00153.wav,"of the Salaga South constituency ,mr speaker Ghana's economy in the recent years have been dominated by agriculture and agric related activities.In 2"
data/142_8cdaf360391211ed82750603bdd00153.wav,I am particularly worried because we were busy this house was [inaudible] to consider the bill and the certificate of agency and it was agreed to and it was appropriately considered 
data/143_cc4d8b04391011ed8d4a0603bdd00153.wav,"Financial year ended 31st December, 2017.The report is duly represented for distribution to members.C.iii.Report of the Public Accounts Committee .On the report"
data/144_d28206f8391011ed927b0603bdd00153.wav,"The project will be completed and handed over, I thank you, Mr Speaker. Thank you, honorable minister. [Inaudible] Speaker for this opportunity, I appreciate that, thank you. Thank you "
data/145_798bd090391211ed82750603bdd00153.wav,[inaudible] to brief this house on the status of the program so far. Mr speaker going through I missed any provision for that and if it's in the business 
data/146_af26a568391211ed82750603bdd00153.wav,"Can you hear, very well, yes. Thank you Mr. Speaker.  May I humbly now lead the paper? Report of the committee on subsidiary legislation on  the petroleum..."
data/147_537ea8f2391011ed8b5f0603bdd00153.wav,"Senior high. Got several degrees of injuries and were rushed with ambulances across the hospitals in Kumasi. Manhyia hospital, South Suntreso, Tafo hospital, Komfo Anokye and Mr. Speaker"
data/148_f4b9c68c391211ed82750603bdd00153.wav,"Minority leader eulogizing the lives of honourable Dzifa Aku Attivor, the former deputy minister of transport and Professor Mills"
data/149_ba2fa0e2391011ed8b5f0603bdd00153.wav,"So, we also in undertaking this must legislate to make it unlawful and to punish people who do it. That is why mosquitoes are still having places to, for habitation and to..."
data/150_6db203c2391011ed9c490603bdd00153.wav,"And across the West African Zone. And got [Inaudible] to support team and eventually got installed as a [Inaudible] in the business. And by-by extension, geared into politics"
data/151_2170e396391211edb71e0603bdd00153.wav,"Appease them following their great disappointment and they just ended up in cameroon while we finished last in our group. Mr Speaker these are the reasons, we all need to cheer the Black Stars and offer our unflinching support to"
data/152_3b363e36391011ed9c490603bdd00153.wav,"Tertiary enrollment rate, which stands at 18.8 is now 20 per cent plus. And then Mr Speaker we know that before you get to the tertiary."
data/153_39b53c2e391011edb71e0603bdd00153.wav,"On the 9th of March 2021. See as you were. We had intended that today Friday, we will be able to complete this business of the cinsideration of the sector estimates "
data/154_adddb6e2391211ed82750603bdd00153.wav,"Honourable members let's tend to [inaudible] paper page number 2 on the commencement of public business. Mr Speaker, I, I rise to"
data/155_6221d0da391211ed82750603bdd00153.wav,with this exercise. When you visit your region you can go to our feeder roads department and discuss it with the regional director because the programme is being handle by
data/156_bdb904a6391011ed8d4a0603bdd00153.wav,Residence in their own countries and abroad. The problem of human trafficking has caused many victims to have traumatic post rescue experience during identification interviews and legal proceedings. 
data/157_a5f5929c391211ed8d4a0603bdd00153.wav,"Proposed further amendment say aye, aye! All those against say no, no. Honourable members the ""ayes"" have it. The proposed is hereby "
data/158_fa6d1bae390f11ed9c490603bdd00153.wav,"Recruit and train 70,000 out-of-school children to access complimentary education and mainstream them into formal schools. In clear demonstration of gathering"
data/159_f224d66a391111ed8b5f0603bdd00153.wav,[inaudible]
data/160_3a263afa391011ed9c490603bdd00153.wav,"Government has committed to establish 5 new Science Technology in the engineering, the mathematics, and extend Universities, across the country, to expand accessibly the field of strength education institutions, Mr speaker my question is."
data/161_9c83caa0391011ed8b5f0603bdd00153.wav,was that thank you mr speaker. Yes mr.I dont recall the vice president saying that however 
data/162_040c2f90391211ed8b5f0603bdd00153.wav,"In which government have been a borrowing spring. The facts, the facts you tell the story better, if borrowing dollars, if borrowing foreign currency; And it is obvious to anybody, any anamatical pest that "
data/163_d3d1ccbe391011ed8b5f0603bdd00153.wav,"To support the motion moved and the by the, by the Chairman the committee of trade industry"
data/164_cb890856391011ed8b5f0603bdd00153.wav,"That the Ghana Standards Authority Bill which was considered in the previous Parliament, that's the Seven Parliament has gone through so many discussion and has studied that point"
data/165_0367f934391211edb71e0603bdd00153.wav,"that Ghana's export .In 1921 for example three commodities accounted for 90% of all our exports;cocoa,gold and timber.and they were largely exported in fact wholely exported"
data/166_7ea174a6391011ed9c490603bdd00153.wav,"[inaudible] our heroes if it’s  not there, it should be part of our curriculum for people to understand where we are coming from and the quality and example of his personality. So Honorable.."
data/167_0dcad4ce391111ed8d4a0603bdd00153.wav,"[Inaudible] even though he may not come to seek for appropriations. Mr Speaker, that doesn't necessarily mean that the minister will not ask for appropriation. Mr Speaker, I made reference to the Auditor general's reports consolidated fund for the year "
data/168_1d33c614391111ed82750603bdd00153.wav,"Committee of the home which can do just the presentation of errh the items A and B, A and B on page 5 of the other paper."
data/169_0bb2b2f6391111ed8d4a0603bdd00153.wav,Mr. Speaker I believe we are moving on as a house. We should expand the frontiers of contribution.Honourable [inaudible].
data/170_d86e94c2391111ed8b5f0603bdd00153.wav,"Agency for you, we have given you 3 weeks, Mr. Speaker you gave that directive last 3 weeks. He was suppose to come last week he didn't come. We program him for this week. Today too Mr. Speaker, the question "
data/171_d8de68de391011ed82750603bdd00153.wav,Was found by bierenku features including some well map those control supervisor viareneko and mankufuri security officer viareneko and original 
